,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
25343,VEH,7SAYGDEF8PF916040,PAS,CAMBRIA HGTS,NY,11411,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,12/26/2023,11/20/2025,BK,N,N,N
25358,VEH,7SAYGDEF8PF905734,PAS,BRONX,NY,10471,BRONX,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,10/25/2023,10/24/2025,BK,N,N,N
25381,VEH,7SAYGDEF8PF865381,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,07/09/2024,08/20/2026,BK,N,N,N
25391,VEH,7SAYGDEF8PF854350,PAS,BAYSIDE,NY,11360,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/25/2023,08/24/2025,BK,N,N,N
25396,VEH,7SAYGDEF8PF839248,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/03/2023,08/02/2025,GY,N,N,N
25402,VEH,7SAYGDEF8PF832400,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/27/2023,07/26/2025,WH,N,N,N
25404,VEH,7SAYGDEF8PF830047,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,10/15/2024,10/29/2026,WH,N,N,N
25405,VEH,7SAYGDEF8PF829092,PAS,NEW YORK,NY,10016,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/24/2023,07/23/2025,GY,N,N,N
25407,VEH,7SAYGDEF8PF810896,PAS,BROOKLYN,NY,11236,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/28/2023,06/27/2025,WH,N,N,N
25409,VEH,7SAYGDEF8PF809697,PAS,BROOKLYN,NY,11210,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/27/2023,06/26/2025,WH,N,N,N
25415,VEH,7SAYGDEF8PF801373,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/21/2023,06/20/2025,WH,N,N,N
25418,VEH,7SAYGDEF8PF797793,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,10/03/2024,12/15/2026,GY,N,N,N
25419,VEH,7SAYGDEF8PF795865,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/13/2023,06/12/2025,RD,N,N,N
25421,VEH,7SAYGDEF8PF795266,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/12/2023,06/11/2025,WH,N,N,N
25422,VEH,7SAYGDEF8PF793128,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/10/2023,06/09/2025,BK,N,N,N
25429,VEH,7SAYGDEF8PF778726,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/24/2023,05/23/2025,WH,N,N,N
25431,VEH,7SAYGDEF8PF777091,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/23/2023,05/22/2025,WH,N,N,N
25432,VEH,7SAYGDEF8PF776975,PAS,WOODHAVEN,NY,11421,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,12/07/2023,12/11/2025,WH,N,N,N
25433,VEH,7SAYGDEF8PF776670,PAS,JAMAICA,NY,11432,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/07/2024,03/19/2026,BK,N,N,N
25439,VEH,7SAYGDEF8PF772473,PAS,NEW YORK,NY,10040,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/18/2023,05/17/2025,BK,N,N,N
25443,VEH,7SAYGDEF8PF761604,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/06/2023,05/12/2025,WH,N,N,N
25445,VEH,7SAYGDEF8PF758945,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/28/2023,04/27/2025,BL,N,N,N
25447,VEH,7SAYGDEF8PF753437,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/23/2023,04/22/2025,BK,N,N,N
25448,VEH,7SAYGDEF8PF750327,PAS,FLUSHING,NY,11358,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/17/2023,04/16/2025,BL,N,N,N
25455,VEH,7SAYGDEF8PF712869,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/04/2023,03/30/2025,WH,N,N,N
25459,VEH,7SAYGDEF8PF711916,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/08/2024,03/28/2025,RD,N,N,N
25460,VEH,7SAYGDEF8PF711544,PAS,BROOKLYN,NY,11214,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/08/2023,04/07/2025,GY,N,N,N
25464,VEH,7SAYGDEF8PF707185,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/27/2023,03/26/2025,GY,N,N,N
25467,VEH,7SAYGDEF8PF702729,PAS,FRESH MEADOWS,NY,11366,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/16/2023,03/15/2025,WH,N,N,N
25468,VEH,7SAYGDEF8PF702679,PAS,BAYSIDE HILLS,NY,11364,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/18/2023,03/17/2025,WH,N,N,N
25471,VEH,7SAYGDEF8PF700320,PAS,BROOKLYN,NY,11209,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/15/2023,03/18/2025,WH,N,N,N
25481,VEH,7SAYGDEF8PF673023,PAS,DOUGLASTON,NY,11362,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/18/2023,02/17/2025,WH,N,N,N
25484,VEH,7SAYGDEF8PF664807,PAS,ASTORIA,NY,11105,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/11/2023,02/10/2025,WH,N,N,N
25489,VEH,7SAYGDEF8PF613095,PAS,NEW YORK,NY,10023,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/07/2024,06/06/2026,BK,N,N,N
25494,VEH,7SAYGDEF8PF594841,PAS,NEW YORK,NY,10033,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4154.0,,,11/14/2024,12/07/2026,GY,N,N,N
25496,VEH,7SAYGDEF8PF589235,PAS,LAURELTON,NY,11413,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/07/2024,11/08/2026,WH,N,N,N
25498,VEH,7SAYGDEF8PF584682,PAS,REGO PARK,NY,11374,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/22/2024,03/30/2026,BL,N,N,N
25502,VEH,7SAYGDEF8PA049834,PAS,BROOKLYN,NY,11204,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,05/01/2023,01/19/2025,WH,N,N,N
25503,VEH,7SAYGDEF8PA049803,PAS,FLUSHING,NY,11354,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/31/2022,12/30/2024,WH,N,N,N
25504,VEH,7SAYGDEF8PA049770,PAS,ROSEDALE,NY,11422,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,04/10/2024,04/09/2026,GY,N,N,N
25508,VEH,7SAYGDEF8PA048974,PAS,STATEN ISLAND,NY,10307,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/17/2023,11/09/2025,GY,N,N,N
25510,VEH,7SAYGDEF8PA048957,PAS,QUEENS VLG,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,11/21/2024,01/12/2027,GY,N,N,N
25520,VEH,7SAYGDEF8NF559598,PAS,STATEN ISLAND,NY,10309,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/09/2024,10/14/2026,BK,N,N,N
25524,VEH,7SAYGDEF8NF548472,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/25/2024,09/23/2026,WH,N,N,N
25527,VEH,7SAYGDEF8NF546270,PAS,BROOKLYN,NY,11238,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/20/2024,09/22/2026,GY,N,N,N
25529,VEH,7SAYGDEF8NF543160,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/06/2024,09/18/2026,GY,N,N,N
25530,VEH,7SAYGDEF8NF541215,PAS,GLEN OAKS,NY,11004,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/03/2024,09/19/2026,GY,N,N,N
25532,VEH,7SAYGDEF8NF540615,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/12/2024,09/14/2026,WH,N,N,N
25535,VEH,7SAYGDEF8NF538086,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/27/2024,09/09/2026,WH,N,N,N
25536,VEH,7SAYGDEF8NF537679,PAS,FLORAL PARK,NY,11004,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/15/2024,09/12/2026,WH,N,N,N
25537,VEH,7SAYGDEF8NF537438,PAS,BROOKLYN,NY,11217,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,01/09/2024,01/20/2026,WH,N,N,N
25540,VEH,7SAYGDEF8NF535639,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/24/2024,09/26/2026,WH,N,N,N
25541,VEH,7SAYGDEF8NF535317,PAS,BROOKLYN,NY,11220,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/05/2024,09/17/2026,BL,N,N,N
25544,VEH,7SAYGDEF8NF533499,PAS,NEW YORK,NY,10044,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/19/2024,08/31/2026,WH,N,N,N
25548,VEH,7SAYGDEF8NF530926,PAS,BROOKLYN,NY,11223,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,11/06/2024,12/06/2026,BK,N,N,N
25549,VEH,7SAYGDEF8NF530604,PAS,BROOKLYN,NY,11235,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/09/2024,09/03/2026,WH,N,N,N
25552,VEH,7SAYGDEF8NF523846,PAS,BRONX,NY,10463,BRONX,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/31/2024,08/28/2026,WH,N,N,N
25553,VEH,7SAYGDEF8NF523474,PAS,BRONX,NY,10466,BRONX,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/05/2024,09/01/2026,GY,N,N,N
25554,VEH,7SAYGDEF8NF523040,PAS,WHITESTONE,NY,11357,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/14/2024,08/23/2026,BL,N,N,N
25555,VEH,7SAYGDEF8NF522941,PAS,BROOKLYN,NY,11217,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/17/2024,08/26/2026,GY,N,N,N
25561,VEH,7SAYGDEF8NF519313,PAS,NEW YORK,NY,10013,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4555.0,,,09/10/2024,10/24/2026,WH,N,N,N
25564,VEH,7SAYGDEF8NF518727,PAS,FRESH MEADOWS,NY,11365,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/19/2024,09/03/2026,WH,N,N,N
25567,VEH,7SAYGDEF8NF513611,PAS,STATEN ISLAND,NY,10312,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/03/2024,08/13/2026,GY,N,N,N
25573,VEH,7SAYGDEF8NF511471,PAS,LAURELTON,NY,11413,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/28/2024,08/13/2026,GY,N,N,N
25575,VEH,7SAYGDEF8NF510952,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/27/2024,08/29/2026,WH,N,N,N
25578,VEH,7SAYGDEF8NF510501,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,07/08/2024,08/11/2026,WH,N,N,N
25579,VEH,7SAYGDEF8NF510482,PAS,BROOKLYN,NY,11223,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/17/2024,08/15/2026,BK,N,N,N
25582,VEH,7SAYGDEF8NF506495,PAS,FRESH MEADOWS,NY,11365,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/20/2024,08/05/2026,BL,N,N,N
25593,VEH,7SAYGDEF8NF465835,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/06/2024,06/26/2026,GY,N,N,N
25595,VEH,7SAYGDEF8NF464037,PAS,NEW YORK,NY,10002,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/22/2024,06/22/2026,GY,N,N,N
25598,VEH,7SAYGDEF8NF460456,PAS,BROOKLYN,NY,11211,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/13/2024,08/29/2026,BK,N,N,N
25602,VEH,7SAYGDEF8NF457783,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/07/2022,01/07/2025,BK,N,N,N
25603,VEH,7SAYGDEF8NF457427,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/07/2024,06/11/2026,GY,N,N,N
25610,VEH,7SAYGDEF8NF452499,PAS,NEW YORK,NY,10003,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,05/09/2024,06/07/2026,BK,N,N,N
25614,VEH,7SAYGDEF8NF451580,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/10/2024,06/07/2026,WH,N,N,N
25618,VEH,7SAYGDEF8NF445519,PAS,CAMBRIA HTS,NY,11411,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/26/2023,07/30/2025,WH,N,N,N
25628,VEH,7SAYGDEF8NF415033,PAS,NEW YORK,NY,10282,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/05/2023,03/29/2025,GY,N,N,N
25629,VEH,7SAYGDEF8NF414982,PAS,BROOKLYN,NY,11214,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/20/2024,07/30/2026,RD,N,N,N
25635,VEH,7SAYGDEF8NF405540,PAS,LITTLE NECK,NY,11363,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/18/2023,01/03/2025,WH,N,N,N
25642,VEH,7SAYGDEF8NF397634,PAS,BROOKLYN,NY,11236,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/18/2024,03/23/2026,GY,N,N,N
25645,VEH,7SAYGDEF8NF397391,PAS,QUEENS VLG,NY,11428,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,11/19/2024,03/28/2026,WH,N,N,N
25646,VEH,7SAYGDEF8NF397214,PAS,NEW YORK,NY,10025,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/04/2023,03/29/2025,GY,N,N,N
25649,VEH,7SAYGDEF8NF392837,PAS,NEW YORK CITY,NY,10019,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/05/2024,03/31/2026,GY,N,N,N
25659,VEH,7SAYGDEF8NF377089,PAS,BROOKLYN,NY,11204,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/06/2024,03/02/2026,GY,N,Y,N
25660,VEH,7SAYGDEF8NF376993,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,01/30/2024,02/23/2026,GY,N,N,N
25662,VEH,7SAYGDEF8NF376959,PAS,STATEN ISLAND,NY,10307,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,01/16/2024,02/22/2026,GY,N,N,N
25669,VEH,7SAYGDEF8NF375858,PAS,STATEN ISLAND,NY,10304,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/19/2024,02/14/2026,BL,N,N,N
25671,VEH,7SAYGDEF8NF373804,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,09/05/2023,09/04/2025,WH,N,N,N
25677,VEH,7SAYGDEF8NF360812,PAS,BROOKLYN,NY,11225,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/04/2023,12/03/2025,GY,N,Y,N
25685,VEH,7SAYGDEF8NF318222,PAS,NEW YORK,NY,10016,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,11/06/2023,12/03/2025,WH,N,N,N
25689,VEH,7SAYGDEF8NF309410,PAS,ELMHURST,NY,11373,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,09/19/2023,11/17/2025,WH,N,N,N
25690,VEH,7SAYGDEF8NF309083,PAS,NEW YORK,NY,10030,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,03/31/2024,03/21/2026,WH,N,Y,N
25692,VEH,7SAYGDEF8NF308774,PAS,BROOKLYN,NY,11231,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,10/24/2023,11/18/2025,GY,N,N,N
25704,VEH,7SAYGDEF7RF182736,PAS,FLUSHING,NY,11355,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/05/2024,09/04/2026,GY,N,N,N
25706,VEH,7SAYGDEF7RF044873,PAS,BELLEROSE,NY,11426,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/30/2024,05/29/2026,GY,N,N,N
25708,VEH,7SAYGDEF7RF041956,PAS,MASPETH,NY,11365,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/23/2024,10/12/2025,GY,N,N,N
25711,VEH,7SAYGDEF7RF037695,PAS,BRONX,NY,10465,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/18/2024,03/17/2026,WH,N,N,N
25714,VEH,7SAYGDEF7RF036157,PAS,OAKLAND GDNS,NY,11364,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/17/2024,03/16/2026,BK,N,N,N
25724,VEH,7SAYGDEF7RF023697,PAS,STATEN ISLAND,NY,10308,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/29/2024,03/28/2026,WH,N,N,N
25725,VEH,7SAYGDEF7RF023652,PAS,REGO PARK,NY,11374,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/12/2024,03/11/2026,GY,N,N,N
25729,VEH,7SAYGDEF7RF020136,PAS,BROOKLYN,NY,11209,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/17/2024,06/21/2025,GY,N,N,N
25731,VEH,7SAYGDEF7RF019794,PAS,RIDGEWOOD,NY,11385,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/09/2024,03/08/2026,GY,N,N,N
25734,VEH,7SAYGDEF7RA330137,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/19/2024,08/29/2025,RD,N,N,N
25735,VEH,7SAYGDEF7RA327576,PAS,STATEN ISLAND,NY,10306,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/14/2024,09/13/2026,WH,N,N,N
25741,VEH,7SAYGDEF7RA321681,PAS,OAKLAND GRDNS,NY,11364,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/25/2024,08/24/2026,GY,N,N,N
25746,VEH,7SAYGDEF7RA317260,PAS,BROOKLYN,NY,11217,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/09/2024,09/08/2026,GY,N,N,N
25748,VEH,7SAYGDEF7RA313662,PAS,CORONA,NY,11368,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,11/07/2024,08/14/2026,WH,N,N,N
25750,VEH,7SAYGDEF7RA311751,PAS,BRONX,NY,10467,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/03/2024,08/02/2026,BK,N,N,N
25754,VEH,7SAYGDEF7RA309921,PAS,BAYSIDE,NY,11360,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/21/2024,08/20/2026,GY,N,N,N
25785,VEH,7SAYGDEF7RA268206,PAS,NEW YORK CITY,NY,10003,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/26/2024,05/25/2026,GY,N,N,N
25789,VEH,7SAYGDEF7RA267895,PAS,FLUSHING,NY,11355,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/24/2024,05/23/2026,BL,N,N,N
25790,VEH,7SAYGDEF7RA267749,PAS,FRESH MEADOWS,NY,11366,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/17/2024,04/16/2026,BL,N,N,N
25791,VEH,7SAYGDEF7RA266536,PAS,BROOKLYN,NY,11222,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/03/2024,05/02/2026,WH,N,N,N
25792,VEH,7SAYGDEF7RA266021,PAS,BRONX,NY,10472,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/30/2024,06/25/2026,WH,N,N,N
25800,VEH,7SAYGDEF7RA264432,PAS,BAYSIDE,NY,11361,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/24/2024,02/28/2026,GY,N,N,N
25805,VEH,7SAYGDEF7RA259165,PAS,BROOKLYN,NY,11236,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/01/2024,03/29/2026,GY,N,N,N
25806,VEH,7SAYGDEF7RA257187,PAS,BROOKLYN,NY,11234,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/04/2024,04/14/2025,GY,N,N,N
25807,VEH,7SAYGDEF7RA257173,PAS,BROOKLYN,NY,11222,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4398.0,,,05/05/2024,05/04/2026,GY,N,N,N
25809,VEH,7SAYGDEF7RA249316,PAS,WHITESTONE,NY,11357,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/17/2024,04/16/2026,GY,N,N,N
25811,VEH,7SAYGDEF7PF971191,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/15/2024,01/06/2026,WH,N,N,N
25816,VEH,7SAYGDEF7PF967626,PAS,SAINT ALBANS,NY,11412,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,01/02/2024,01/01/2026,GY,N,N,N
25818,VEH,7SAYGDEF7PF966444,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/27/2023,12/26/2025,GY,N,N,N
25820,VEH,7SAYGDEF7PF959266,PAS,BROOKLYN,NY,11236,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/16/2023,12/15/2025,RD,N,N,N
25821,VEH,7SAYGDEF7PF947666,PAS,ROSEDALE,NY,11422,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/19/2024,12/25/2025,GY,N,N,N
25824,VEH,7SAYGDEF7PF927417,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,12/19/2023,12/18/2025,BK,N,N,N
25842,VEH,7SAYGDEF7PF914618,PAS,BROOKLYN,NY,11214,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,11/13/2023,11/12/2025,GY,N,N,N
25851,VEH,7SAYGDEF7PF910584,PAS,NEW YORK,NY,10040,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4478.0,,,11/11/2023,11/10/2025,GY,N,N,N
25853,VEH,7SAYGDEF7PF908267,PAS,BROOKLYN,NY,11229,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4364.0,,,11/11/2023,11/10/2025,GY,N,N,N
25855,VEH,7SAYGDEF7PF906258,PAS,BRONX,NY,10452,BRONX,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/19/2023,11/04/2025,GY,N,N,N
25856,VEH,7SAYGDEF7PF906177,PAS,BROOKLYN,NY,11204,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,11/11/2023,11/10/2025,WH,N,N,N
25858,VEH,7SAYGDEF7PF904414,PAS,COLLEGE POINT,NY,11356,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,11/21/2024,10/26/2025,BK,N,Y,N
25865,VEH,7SAYGDEF7PF896573,PAS,BROOKLYN,NY,11235,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,10/21/2023,10/20/2025,GY,N,N,N
25868,VEH,7SAYGDEF7PF893706,PAS,MIDDLE VILLAGE,NY,11379,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/25/2024,05/01/2025,GY,N,N,N
25874,VEH,7SAYGDEF7PF876226,PAS,STATEN ISLAND,NY,10307,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,09/28/2023,09/27/2025,BL,N,N,N
25894,VEH,7SAYGDEF7PF845381,PAS,JAMAICA,NY,11435,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/11/2023,05/24/2025,BL,N,N,N
25897,VEH,7SAYGDEF7PF843369,PAS,ASTORIA,NY,11105,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/26/2023,05/28/2025,BL,N,N,N
25899,VEH,7SAYGDEF7PF834137,PAS,BROOKLYN,NY,11211,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/24/2023,07/23/2025,BL,N,N,N
25907,VEH,7SAYGDEF7PF810081,PAS,BROOKLYN,NY,11233,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/30/2023,06/29/2025,BK,N,N,N
25910,VEH,7SAYGDEF7PF808475,PAS,BROOKLYN,NY,11201,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/05/2023,06/24/2025,WH,N,N,N
25913,VEH,7SAYGDEF7PF807665,PAS,BROOKLYN,NY,11234,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,07/11/2023,06/03/2025,WH,N,N,N
25920,VEH,7SAYGDEF7PF793945,PAS,ELMHURST,NY,11373,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4363.0,,,02/03/2024,02/02/2026,WH,N,N,N
